naziv_pu,opis_delovnega_mesta_z370opis,sifra_zaposlenega_z360,mesecev,placa,polozajni_dodatek,delovna_uspesnost,dodatno_delo,dezurstvo,dodatek_mentorstvo_c030bruto,dodatek_mag_dr_c040bruto,dodatek_dvojezicnost_c050bruto,dodatek_dvojezicnost_c051bruto,dodatek_dvojezicnost_c052bruto,dodatek_ionizirajoce_sevanje_c060bruto,dodatek_citostatiki_c061bruto,dodatek_kuzni_odpadki_c062bruto,dodatek_nevarnost_c070bruto,dodatek_izmensko_delo_c080bruto,dodatek_deljeni_del_cas_c090bruto,dodatek_delo_ponoci_c100bruto,dodatek_delo_v_nedeljo_c110bruto,dodatek_dela_prost_dan_c111bruto,dodatek_dela_prost_dan_c112bruto,dodatek_delo_prek_polnega_casa_c120bruto,dodatek_stalna_pripravljenost_c130bruto,dodatek_pripravljenost_na_domu_c140bruto,dodatek_za_stalnost_c150bruto,dodatek_povecan_obseg_dela_c160bruto,dodatek_povecan_obseg_dela_c170bruto,dodatek_posebne_obremenitve_c180bruto,dodatek_neenakomerno_razporejen_delovni_cas_c190bruto,dodatek_neenakomerno_razporejen_delovni_cas_c191bruto,dodatek_specialna_enota_c200bruto,dodatek_specialna_enota_c201bruto,dodatek_za_potapljanje_c202bruto,dodatek_za_potapljanje_intervencija_c203bruto,dodatek_poucevanje_3_predmetov_c204bruto,dodatek_razrednistvo_c205bruto,dodatek_razrednistvo_c206bruto,dodatek_vrtci_c207bruto,dodatek_vrtci_c208bruto,dodatek_bolnisnicni_oddelek_c209bruto,dodatek_prilagojeni_program_c210bruto,dodatek_prilagojeni_program_c211bruto,dodatek_prilagojeni_program_c212bruto,dodatek_prilagojeni_program_c213bruto,dodatek_prilagojeni_program_c214bruto,dodatek_delo_z_osebami_z_motnjo_c215bruto,dodatek_delo_z_osebami_z_motnjo_c216bruto,dodatek_delo_z_osebami_z_motnjo_c217bruto,dodatek_delo_z_osebami_z_motnjo_c218bruto,dodatek_visina_2_4_m_c219bruto,dodatek_visina_4_20_m_c220bruto,dodatek_visina_nad_20_m_c221bruto,dodatek_globina_c222bruto,dodatek_tvegane_razmere_c223bruto,dodatek_helikopter_c224bruto,dodatek_delo_z_osebami_z_motnjo_nadzor_c225bruto,dodatek_ogled_kd_c300bruto,dodatek_omejitev_pravice_do_stavke_c320bruto,dodatek_za_dosegljivost_c321bruto,dodatek_premestljive_sile_c322bruto,dodatek_odzivne_sile_c323bruto,dodatek_usposabljanje_c324bruto,dodatek_mobilnost_c390bruto,dodatek_izgradnja_kariere_c400bruto,dodatek_poracun_c900bruto,sifra_pu,skupina_dm,sifra_delovnega_mesta_z370,leto_obdobja
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,537951655307792479,12,26118.85,0,0,0,128.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,1386445846259999398,12,26487.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,1416072065505023850,12,26027.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,1685971040370625943,12,26271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,1754463216842415949,11,24717.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,2693602273975589396,12,25723.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,2993076081537230760,12,25483.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,3723695409248131923,12,26666.33,681.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,3884461659904374001,12,25372,0,0,0,64.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,7756015854368026796,8,14500.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,7774389597188966221,12,26635.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,8260200520398882773,12,25305.01,0,0,0,140.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,10857390512885766380,12,24622.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,11156159371045961908,12,24365.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,11259112978441506067,12,26085.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,11448787561751401592,12,24517.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,12101964454968981086,12,25911.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,12197874089753507780,12,25836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,12536641660956820781,12,12866.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,13709868480198913770,12,29335.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,14633848882808068772,12,27162.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,15164737976195892207,12,26995.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,16592143419854309432,4,7197.66,359.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,16771764915761922963,11,26053.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,16871475933190974741,12,26278.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,16916817174072165218,12,25957.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,17257224038915481326,12,25182.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,17469321183722601034,11,26357.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK,18029010547957048291,12,32308.41,0,0,0,72.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037551,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK SVETNIK,5581351303106674509,12,32016.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037550,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK SVETNIK,8202473269488899465,12,30358.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037550,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK SVETNIK,13123859076528330711,11,30904.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037550,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK SVETNIK,13673358608349920739,12,31015.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037550,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK SVETNIK,15879478300937676631,12,31153.56,0,0,0,311.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037550,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKRAJNI SODNIK SVETNIK,17099559792571587087,12,15638.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037550,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,149486204910601739,12,11981.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,215653055035174853,12,30283.09,0,0,0,24.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,265676729387262677,12,29219.65,0,0,0,54.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,363588722939453154,12,26719.48,2671.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,440662874561217758,12,28396.36,0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,1131900568281662468,12,28194.13,0,0,0,9.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,1156842054224685020,12,28375.16,0,0,0,99.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,1363831631514184014,12,42510.33,581.57,0,0,94.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,2343510973764981543,12,30864.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,2577074050853684508,12,29014.06,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,2790041084006395939,11,25567.84,0,0,0,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,2796851835243733093,11,19561.58,0,0,0,22.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,2813522677458162808,3,6200.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,3005728749281533238,12,28034.04,0,0,0,5257.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,3174995473919158500,12,26914.28,0,0,0,62.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,3253410372581571101,12,27990.16,0,0,0,23.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,3280859636345360951,12,25274.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,3986108446798023680,12,38248.33,0,0,0,5211.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,4164936640284264539,7,13371.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,4385013828518906602,2,2707.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,4424840024902271261,12,36197.29,0,0,0,219.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,4530786993965497567,12,28423.6,0,0,0,8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,4665386260635618449,12,28219.6,0,0,0,18.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,4733699133434845451,12,43586.59,0,0,0,150.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,4820154475194905201,12,28465.26,0,0,0,70.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,4912223575786361962,12,27907.89,2790.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,5021856760002622776,12,13814.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,5165519344885993967,3,6513.88,0,0,0,199.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,5179406639151396383,12,22881.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
OKROŽNO SODIŠČE V LJUBLJANI,OKROŽNI SODNIK,5331494925402678372,12,28502.17,0,0,0,298.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,A,A037461,2013
