naziv_pu,opis_delovnega_mesta_z370opis,sifra_zaposlenega_z360,mesecev,placa,polozajni_dodatek,delovna_uspesnost,dodatno_delo,dezurstvo,dodatek_mentorstvo_c030bruto,dodatek_mag_dr_c040bruto,dodatek_dvojezicnost_c050bruto,dodatek_dvojezicnost_c051bruto,dodatek_dvojezicnost_c052bruto,dodatek_ionizirajoce_sevanje_c060bruto,dodatek_citostatiki_c061bruto,dodatek_kuzni_odpadki_c062bruto,dodatek_nevarnost_c070bruto,dodatek_izmensko_delo_c080bruto,dodatek_deljeni_del_cas_c090bruto,dodatek_delo_ponoci_c100bruto,dodatek_delo_v_nedeljo_c110bruto,dodatek_dela_prost_dan_c111bruto,dodatek_dela_prost_dan_c112bruto,dodatek_delo_prek_polnega_casa_c120bruto,dodatek_stalna_pripravljenost_c130bruto,dodatek_pripravljenost_na_domu_c140bruto,dodatek_za_stalnost_c150bruto,dodatek_povecan_obseg_dela_c160bruto,dodatek_povecan_obseg_dela_c170bruto,dodatek_posebne_obremenitve_c180bruto,dodatek_neenakomerno_razporejen_delovni_cas_c190bruto,dodatek_neenakomerno_razporejen_delovni_cas_c191bruto,dodatek_specialna_enota_c200bruto,dodatek_specialna_enota_c201bruto,dodatek_za_potapljanje_c202bruto,dodatek_za_potapljanje_intervencija_c203bruto,dodatek_poucevanje_3_predmetov_c204bruto,dodatek_razrednistvo_c205bruto,dodatek_razrednistvo_c206bruto,dodatek_vrtci_c207bruto,dodatek_vrtci_c208bruto,dodatek_bolnisnicni_oddelek_c209bruto,dodatek_prilagojeni_program_c210bruto,dodatek_prilagojeni_program_c211bruto,dodatek_prilagojeni_program_c212bruto,dodatek_prilagojeni_program_c213bruto,dodatek_prilagojeni_program_c214bruto,dodatek_delo_z_osebami_z_motnjo_c215bruto,dodatek_delo_z_osebami_z_motnjo_c216bruto,dodatek_delo_z_osebami_z_motnjo_c217bruto,dodatek_delo_z_osebami_z_motnjo_c218bruto,dodatek_visina_2_4_m_c219bruto,dodatek_visina_4_20_m_c220bruto,dodatek_visina_nad_20_m_c221bruto,dodatek_globina_c222bruto,dodatek_tvegane_razmere_c223bruto,dodatek_helikopter_c224bruto,dodatek_delo_z_osebami_z_motnjo_nadzor_c225bruto,dodatek_ogled_kd_c300bruto,dodatek_omejitev_pravice_do_stavke_c320bruto,dodatek_za_dosegljivost_c321bruto,dodatek_premestljive_sile_c322bruto,dodatek_odzivne_sile_c323bruto,dodatek_usposabljanje_c324bruto,dodatek_mobilnost_c390bruto,dodatek_izgradnja_kariere_c400bruto,dodatek_poracun_c900bruto,sifra_pu,skupina_dm,sifra_delovnega_mesta_z370,leto_obdobja
OKROŽNO SODIŠČE V NOVEM MESTU,VIŠJI SODNIK,11994671413739256662,5,15462.71,0,0,0,1354.65,207.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42226,A,A037331,2010
OKROŽNO SODIŠČE V NOVI GORICI,GENERALNI SEKRETAR / SEKRETAR / GENERALNI DIREKTOR PO,7184411702659426000,12,31963.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,B,B017106,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,1272541120242699491,12,24341.01,1217.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,7603998156126496326,12,31914.92,0,0,0,2291.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,8973868755287678960,12,29847.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,9176104621514702156,12,24912.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,11018390927407622521,1,447.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,11179323173988149622,12,24273.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,11190707029270707047,1,2324.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,12620760310569549972,12,22710.17,0,0,0,0,178.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,14023367610761265037,1,1627.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,14152331999235319661,1,2041.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,14932502683449495403,12,28928.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,16436296048250331343,12,27275.42,0,0,0,0,35.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,17562186270337642651,12,22633.77,0,0,0,0,232.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,17580789429567487480,1,2347.25,0,0,0,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK,18284369722694461373,9,10387.09,0,0,0,0,73.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037551,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK SVETNIK,5733744189441622108,12,31584.24,0,0,0,4246.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037550,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK SVETNIK,5914444881441054674,12,33677.42,0,0,0,2510.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037550,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKRAJNI SODNIK SVETNIK,14776692472709485936,12,34320.68,0,0,0,3020.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037550,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI KAZENSKI SODNIK,5475186649196540414,12,31416.31,0,0,0,6065.28,17.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037451,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI KAZENSKI SODNIK,8220638545983367624,6,13629.87,545.17,0,0,3262.27,137.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037451,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI KAZENSKI SODNIK SVETNIK,8220638545983367624,7,20907.69,836.32,0,0,3375.39,8.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4217.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037450,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI SODNIK,5120438957118797522,12,24504.42,0,0,0,0,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037461,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI SODNIK,9263399270821256629,12,31200.38,0,0,0,189.94,135.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037461,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI SODNIK,9676463387321099912,12,33346.61,0,0,0,6338.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6326.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037461,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI SODNIK,11676018022896175798,7,17695.57,707.82,0,0,2020.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037461,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI SODNIK,14751615964395199475,12,28416.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037461,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI SODNIK SVETNIK,3327135584638016287,12,32465.32,1298.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037460,2010
OKROŽNO SODIŠČE V NOVI GORICI,OKROŽNI SODNIK SVETNIK,13014840009932294703,12,33985.27,0,0,0,0,343.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4187.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037460,2010
OKROŽNO SODIŠČE V NOVI GORICI,PODPREDSEDNIK OKRAJNEGA SODIŠČA III,17580789429567487480,11,31166.26,0,0,0,2070.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037513,2010
OKROŽNO SODIŠČE V NOVI GORICI,PODPREDSEDNIK OKRAJNEGA SODIŠČA IV,11190707029270707047,11,31658.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037514,2010
OKROŽNO SODIŠČE V NOVI GORICI,PODPREDSEDNIK OKRAJNEGA SODIŠČA IV,14023367610761265037,11,27819.79,0,0,0,2714.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037514,2010
OKROŽNO SODIŠČE V NOVI GORICI,PODPREDSEDNIK OKRAJNEGA SODIŠČA IV,14152331999235319661,11,26658.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037514,2010
OKROŽNO SODIŠČE V NOVI GORICI,PODPREDSEDNIK OKROŽNEGA SODIŠČA III,9617408444237011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037413,2010
OKROŽNO SODIŠČE V NOVI GORICI,PREDSEDNIK OKRAJNEGA SODIŠČA III,10563870214626516290,11,38754.32,0,0,0,0,514.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037503,2010
OKROŽNO SODIŠČE V NOVI GORICI,PREDSEDNIK OKRAJNEGA SODIŠČA IV,10053424096577052430,12,36309.2,0,0,0,1016.76,612.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037504,2010
OKROŽNO SODIŠČE V NOVI GORICI,PREDSEDNIK OKRAJNEGA SODIŠČA IV,16227813566080701973,11,33949.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037504,2010
OKROŽNO SODIŠČE V NOVI GORICI,PREDSEDNIK OKRAJNEGA SODIŠČA IV,17811884362574209311,12,35398.34,0,0,0,1903.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037504,2010
OKROŽNO SODIŠČE V NOVI GORICI,PREDSEDNIK OKROŽNEGA SODIŠČA III,6455068201232099113,11,39189.17,0,0,0,7542.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7906.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,42218,A,A037403,2010
OKROŽNO SODIŠČE V NOVI GORICI,VIŠJI SODNIK,9617408444237011765,12,36108.39,0,0,0,187.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4443.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037331,2010
OKROŽNO SODIŠČE V NOVI GORICI,VIŠJI SODNIK,13248700784262189541,12,39262.91,0,0,0,6735.22,248.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7655.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037331,2010
OKROŽNO SODIŠČE V NOVI GORICI,VIŠJI SODNIK,14406491860359161855,12,36324.27,1816.22,0,0,7579.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42218,A,A037331,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,GENERALNI SEKRETAR / SEKRETAR / GENERALNI DIREKTOR PO,8074801511383741976,12,29323.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,B,B017106,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,424507045791155771,6,12126.16,606.3,0,0,0,721.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,845420990149044692,12,24536.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,4910045241063921153,12,26296.01,116.25,0,0,0,397.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,7148315434863484652,12,24649.81,43.52,0,0,0,441.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,7444980617160249477,12,25682.6,613.33,0,0,236.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,8231998659862808011,12,23580.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,10607416803323089003,10,19021.87,1033.84,0,0,0,649.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,11479147684850397977,12,21304.31,0,0,0,131.88,1121.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5033.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,16429992916494944320,12,22467.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,16814915275440106041,12,30597.54,0,0,0,0,1042.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,17829236930118644239,8,8060.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK,18269744291371138490,12,30722.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5879.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037551,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK SVETNIK,424507045791155771,5,10469.01,523.45,0,0,0,212.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037550,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK SVETNIK,2564667084222582947,12,32589.08,0,0,0,359.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5965.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037550,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKRAJNI SODNIK SVETNIK,13607872964386678647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037550,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKROŽNI KAZENSKI SODNIK,10078349698653368602,11,26462.06,0,0,0,2653.79,811.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8080.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037451,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKROŽNI KAZENSKI SODNIK,10607416803323089003,1,1382.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037451,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKROŽNI SODNIK,424507045791155771,3,8144.56,346.04,0,0,0,42.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037461,2010
OKROŽNO SODIŠČE V SLOVENJ GRADCU,OKROŽNI SODNIK,10607416803323089003,3,5348.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,A,A037461,2010
