naziv_pu,opis_delovnega_mesta_z370opis,sifra_zaposlenega_z360,mesecev,placa,polozajni_dodatek,delovna_uspesnost,dodatno_delo,dezurstvo,dodatek_mentorstvo_c030bruto,dodatek_mag_dr_c040bruto,dodatek_dvojezicnost_c050bruto,dodatek_dvojezicnost_c051bruto,dodatek_dvojezicnost_c052bruto,dodatek_ionizirajoce_sevanje_c060bruto,dodatek_citostatiki_c061bruto,dodatek_kuzni_odpadki_c062bruto,dodatek_nevarnost_c070bruto,dodatek_izmensko_delo_c080bruto,dodatek_deljeni_del_cas_c090bruto,dodatek_delo_ponoci_c100bruto,dodatek_delo_v_nedeljo_c110bruto,dodatek_dela_prost_dan_c111bruto,dodatek_dela_prost_dan_c112bruto,dodatek_delo_prek_polnega_casa_c120bruto,dodatek_stalna_pripravljenost_c130bruto,dodatek_pripravljenost_na_domu_c140bruto,dodatek_za_stalnost_c150bruto,dodatek_povecan_obseg_dela_c160bruto,dodatek_povecan_obseg_dela_c170bruto,dodatek_posebne_obremenitve_c180bruto,dodatek_neenakomerno_razporejen_delovni_cas_c190bruto,dodatek_neenakomerno_razporejen_delovni_cas_c191bruto,dodatek_specialna_enota_c200bruto,dodatek_specialna_enota_c201bruto,dodatek_za_potapljanje_c202bruto,dodatek_za_potapljanje_intervencija_c203bruto,dodatek_poucevanje_3_predmetov_c204bruto,dodatek_razrednistvo_c205bruto,dodatek_razrednistvo_c206bruto,dodatek_vrtci_c207bruto,dodatek_vrtci_c208bruto,dodatek_bolnisnicni_oddelek_c209bruto,dodatek_prilagojeni_program_c210bruto,dodatek_prilagojeni_program_c211bruto,dodatek_prilagojeni_program_c212bruto,dodatek_prilagojeni_program_c213bruto,dodatek_prilagojeni_program_c214bruto,dodatek_delo_z_osebami_z_motnjo_c215bruto,dodatek_delo_z_osebami_z_motnjo_c216bruto,dodatek_delo_z_osebami_z_motnjo_c217bruto,dodatek_delo_z_osebami_z_motnjo_c218bruto,dodatek_visina_2_4_m_c219bruto,dodatek_visina_4_20_m_c220bruto,dodatek_visina_nad_20_m_c221bruto,dodatek_globina_c222bruto,dodatek_tvegane_razmere_c223bruto,dodatek_helikopter_c224bruto,dodatek_delo_z_osebami_z_motnjo_nadzor_c225bruto,dodatek_ogled_kd_c300bruto,dodatek_omejitev_pravice_do_stavke_c320bruto,dodatek_za_dosegljivost_c321bruto,dodatek_premestljive_sile_c322bruto,dodatek_odzivne_sile_c323bruto,dodatek_usposabljanje_c324bruto,dodatek_mobilnost_c390bruto,dodatek_izgradnja_kariere_c400bruto,dodatek_poracun_c900bruto,sifra_pu,skupina_dm,sifra_delovnega_mesta_z370,leto_obdobja
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC,10333760632720753204,11,25623.43,0,0,0,1210.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC,11430127278887635481,2,3545.6,0,0,0,94.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC,11803220405845183182,7,9526.16,0,0,0,453.72,167.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0,0,44199,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC,12497887595923505336,12,30613.56,0,0,0,773.72,97.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC,12722908813541801184,12,29431.83,0,0,0,735.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC,14538760729205102864,12,29419.56,0,0,0,1675.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC,15847383710120774905,12,28654.97,0,0,0,2205.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC,16552600801126964639,6,15394.02,0,0,0,427.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC,16913041603332783314,12,28667.78,0,0,0,1485.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,612003195382118636,12,34721.25,1736.09,0,0,294.9,41.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,2988186590095313922,12,35107.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,5477627946553690630,12,33622.49,0,0,0,1696.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,6345261913786577214,12,35694.02,261.82,0,0,2491.4,17.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,6383038096961876329,11,36631.35,1465.25,0,0,1697.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,11511774922559413232,2,3660.97,0,0,0,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,14614072556541242585,12,34151.88,1547.58,0,0,1190.33,0,191.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,14876960809083502721,12,33762.33,1350.5,0,0,0,0,299.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,15209315080079246352,12,34113.48,0,0,57.11,1531.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,17381170034191887831,12,31412.35,1135.33,0,0,957.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,17470185452761019054,12,34112.7,0,0,0,1957.74,96.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,VIŠJI DRŽAVNI TOŽILEC,11430127278887635481,11,31786.18,0,0,0,832.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047445,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,VIŠJI DRŽAVNI TOŽILEC,11511774922559413232,11,33298.5,1468.71,0,0,684.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44199,A,A047445,2012
OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,VODJA OKROŽNEGA DRŽAVNEGA TOŽILSTVA I,8783208316828610561,12,40341.84,0,0,0,1710.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,0,44199,A,A047451,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,NAMESTNIK VODJE OKROŽNEGA DRŽAVNEGA TOŽILSTVA II,3990840416833842949,7,20935.52,0,0,0,1062.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047457,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKRAJNI DRŽAVNI TOŽILEC,1240900219725178089,12,24395.69,0,0,177.85,895.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,44202,A,A047468,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKRAJNI DRŽAVNI TOŽILEC,11407448805395393410,7,14162.8,0,0,0,145.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047468,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKRAJNI DRŽAVNI TOŽILEC,11668686332708963416,3,5843.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047468,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKRAJNI DRŽAVNI TOŽILEC,12368100189567944262,6,13903.47,0,0,161.11,412.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047468,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKRAJNI DRŽAVNI TOŽILEC,13965372776107004658,3,6092.51,0,0,0,354.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047468,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKRAJNI DRŽAVNI TOŽILEC,15098521813089550929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047468,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKRAJNI DRŽAVNI TOŽILEC,16583451852016407081,2,2846.08,0,0,0,44.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047468,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,1899705721094546702,12,29840.67,1492.02,0,0,374.05,27.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,2771297760202918442,9,14220.75,0,0,0,254.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,3541793164760507314,6,11810.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,3547812605167542698,12,27405.34,0,0,0,505.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,3898997579729701629,12,28416.26,0,0,0,723.78,0,308.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,3979570089374498024,12,28033.67,0,0,0,1029.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,10202047389717825249,12,28372.56,0,0,40.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,12591369587788626381,12,20423.47,0,0,0,0,0,234.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,13411111873590976848,12,15917.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,13934777509809285838,12,26136.66,0,0,0,420.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,15098521813089550929,6,10408.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,16583451852016407081,11,26159.01,0,0,54.21,1303.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC,16856682797247827264,12,29701.38,0,0,0,684.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,165420588693301472,12,34459.27,0,0,0,1427.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,753464365204971921,12,30089.04,0,0,109.75,2773.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,1810083904767845640,12,35154.12,1757.71,0,0,878.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,OKROŽNI DRŽAVNI TOŽILEC SVETNIK,12747977548224847301,12,35710.46,1785.55,0,0,985.4,26.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047460,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,VIŠJI DRŽAVNI TOŽILEC,3990840416833842949,5,17508.27,0,0,0,550.52,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047445,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,VIŠJI DRŽAVNI TOŽILEC,5884350135694043044,11,35253.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047445,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,VIŠJI DRŽAVNI TOŽILEC,13169122190774740018,12,32097.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047445,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MARIBORU,VODJA OKROŽNEGA DRŽAVNEGA TOŽILSTVA II,11628811742213524512,12,41850.6,0,0,0,253.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44202,A,A047452,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MURSKI SOBOTI,NAMESTNIK VODJE OKROŽNEGA DRŽAVNEGA TOŽILSTVA III,9219272082733321498,7,20034.22,0,0,0,309.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44210,A,A047458,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MURSKI SOBOTI,OKRAJNI DRŽAVNI TOŽILEC,16859823355163370940,12,25572.28,0,0,0,0,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44210,A,A047468,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MURSKI SOBOTI,OKROŽNI DRŽAVNI TOŽILEC,345333043067825177,12,27876.66,1115.06,0,0,1629.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,0,0,0,0,0,0,0,0,44210,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MURSKI SOBOTI,OKROŽNI DRŽAVNI TOŽILEC,837191598068347778,12,27695.81,0,0,0,2661.17,33.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.58,0,0,0,0,0,0,0,0,44210,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MURSKI SOBOTI,OKROŽNI DRŽAVNI TOŽILEC,985948828927197932,12,28885.23,0,0,0,2201.88,208.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96,0,0,0,0,0,0,0,0,44210,A,A047465,2012
OKROŽNO DRŽAVNO TOŽILSTVO V MURSKI SOBOTI,OKROŽNI DRŽAVNI TOŽILEC,2493503126535146008,12,28657.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44210,A,A047465,2012
